episode_id,player,agent,step,day,hour,order_i,op,item,qty,price,revenue,money,market_inv
90470910,0,JALKARNA GAUTAM,541,22,13,0,BUY_PRODUCT,WHEAT,8,52.0,0.0,55426.0,9286
90470910,0,JALKARNA GAUTAM,548,22,20,0,SELL,STRAWBERRY,4,224.0,896.0,56327.0,9848
90470910,0,JALKARNA GAUTAM,550,22,22,0,SELL,WHEAT,14,51.0,714.0,57055.0,9304
90470910,0,JALKARNA GAUTAM,552,23,0,0,SELL,MELON,6,76.0,456.0,57859.0,10132
90470910,0,JALKARNA GAUTAM,552,23,0,1,SELL,MILK,3,63.0,189.0,57859.0,10046
90470910,0,JALKARNA GAUTAM,553,23,1,0,SELL,MELON,30,13.0,390.0,63823.0,10154
90470910,0,JALKARNA GAUTAM,553,23,1,1,SELL,MILK,9,40.0,360.0,63823.0,10057
90470910,0,JALKARNA GAUTAM,553,23,1,2,SELL,STRAWBERRY,20,214.0,4280.0,63823.0,9876
90470910,0,JALKARNA GAUTAM,553,23,1,3,SELL,WOOL,4,172.0,688.0,63823.0,10022
90470910,0,JALKARNA GAUTAM,553,23,1,4,HIRE,,1,0.0,0.0,63823.0,
90470910,0,JALKARNA GAUTAM,553,23,1,5,HIRE,,1,0.0,0.0,63823.0,
90470910,0,JALKARNA GAUTAM,553,23,1,6,HIRE,,1,0.0,0.0,63823.0,
90470910,0,JALKARNA GAUTAM,553,23,1,7,HIRE,,1,0.0,0.0,63823.0,
90470910,0,JALKARNA GAUTAM,553,23,1,8,HIRE,,1,0.0,0.0,63823.0,
90470910,0,JALKARNA GAUTAM,553,23,1,9,BUY_SEED,WHEAT,5,52.0,0.0,63823.0,9295
90470910,0,JALKARNA GAUTAM,554,23,2,0,HIRE,,1,0.0,0.0,63692.0,
90470910,0,JALKARNA GAUTAM,554,23,2,1,HIRE,,1,0.0,0.0,63692.0,
90470910,0,JALKARNA GAUTAM,554,23,2,2,HIRE,,1,0.0,0.0,63692.0,
90470910,0,JALKARNA GAUTAM,554,23,2,3,HIRE,,1,0.0,0.0,63692.0,
90470910,0,JALKARNA GAUTAM,554,23,2,4,HIRE,,1,0.0,0.0,63692.0,
90470910,0,JALKARNA GAUTAM,555,23,3,0,HIRE,,1,0.0,0.0,62849.0,
90470910,0,JALKARNA GAUTAM,555,23,3,1,HIRE,,1,0.0,0.0,62849.0,
90470910,0,JALKARNA GAUTAM,555,23,3,2,HIRE,,1,0.0,0.0,62849.0,
90470910,0,JALKARNA GAUTAM,555,23,3,3,HIRE,,1,0.0,0.0,62849.0,
90470910,0,JALKARNA GAUTAM,571,23,19,0,SELL,FERTILIZER,1,55.0,55.0,62905.0,10224
90470910,0,JALKARNA GAUTAM,572,23,20,0,SELL,MILK,3,61.0,183.0,63115.0,10047
90470910,0,JALKARNA GAUTAM,573,23,21,0,SELL,STRAWBERRY,8,217.0,1736.0,64862.0,9868
90470910,0,JALKARNA GAUTAM,574,23,22,0,SELL,STRAWBERRY,19,201.0,3819.0,69602.0,9906
90470910,0,JALKARNA GAUTAM,574,23,22,1,SELL,WOOL,4,185.0,740.0,69602.0,10016
90470910,0,JALKARNA GAUTAM,575,23,23,0,SELL,MILK,3,55.0,165.0,69792.0,10050
90470910,0,JALKARNA GAUTAM,576,24,0,0,SELL,WOOL,4,167.0,668.0,70507.0,10024
90470910,0,JALKARNA GAUTAM,577,24,1,0,SELL,STRAWBERRY,37,164.0,6068.0,77615.0,9972
90470910,0,JALKARNA GAUTAM,577,24,1,1,SELL,MILK,15,38.0,570.0,77615.0,10058
90470910,0,JALKARNA GAUTAM,577,24,1,2,SELL,WOOL,4,161.0,644.0,77615.0,10026
90470910,0,JALKARNA GAUTAM,577,24,1,3,BUY_PRODUCT,WHEAT,14,53.0,0.0,77615.0,9229
90470910,0,JALKARNA GAUTAM,577,24,1,4,HIRE,,1,0.0,0.0,77615.0,
90470910,0,JALKARNA GAUTAM,577,24,1,5,HIRE,,1,0.0,0.0,77615.0,
90470910,0,JALKARNA GAUTAM,577,24,1,6,HIRE,,1,0.0,0.0,77615.0,
90470910,0,JALKARNA GAUTAM,577,24,1,7,HIRE,,1,0.0,0.0,77615.0,
90470910,0,JALKARNA GAUTAM,577,24,1,8,HIRE,,1,0.0,0.0,77615.0,
90470910,0,JALKARNA GAUTAM,577,24,1,9,BUY_SEED,WHEAT,11,53.0,0.0,77615.0,9229
90470910,0,JALKARNA GAUTAM,578,24,2,0,HIRE,,1,0.0,0.0,77484.0,
90470910,0,JALKARNA GAUTAM,578,24,2,1,HIRE,,1,0.0,0.0,77484.0,
90470910,0,JALKARNA GAUTAM,578,24,2,2,HIRE,,1,0.0,0.0,77484.0,
90470910,0,JALKARNA GAUTAM,578,24,2,3,HIRE,,1,0.0,0.0,77484.0,
90470910,0,JALKARNA GAUTAM,578,24,2,4,HIRE,,1,0.0,0.0,77484.0,
90470910,0,JALKARNA GAUTAM,579,24,3,0,HIRE,,1,0.0,0.0,75899.0,
90470910,0,JALKARNA GAUTAM,579,24,3,1,HIRE,,1,0.0,0.0,75899.0,
90470910,0,JALKARNA GAUTAM,579,24,3,2,HIRE,,1,0.0,0.0,75899.0,
90470910,0,JALKARNA GAUTAM,579,24,3,3,HIRE,,1,0.0,0.0,75899.0,
90470910,0,JALKARNA GAUTAM,579,24,3,4,BUY_PRODUCT,WHEAT,14,53.0,0.0,75899.0,9201
90470910,0,JALKARNA GAUTAM,580,24,4,0,BUY_PRODUCT,WHEAT,2,53.0,0.0,75793.0,9197
90470910,0,JALKARNA GAUTAM,581,24,5,0,BUY_PRODUCT,WHEAT,3,54.0,0.0,75634.0,9186
90470910,0,JALKARNA GAUTAM,582,24,6,0,BUY_PRODUCT,WHEAT,1,54.0,0.0,75580.0,9184
90470910,0,JALKARNA GAUTAM,583,24,7,0,BUY_PRODUCT,WHEAT,1,54.0,0.0,75526.0,9182
90470910,0,JALKARNA GAUTAM,584,24,8,0,SELL,WHEAT,4,54.0,216.0,75526.0,9182
90470910,0,JALKARNA GAUTAM,584,24,8,1,BUY_PRODUCT,WHEAT,4,54.0,0.0,75526.0,9182
90470910,0,JALKARNA GAUTAM,585,24,9,0,SELL,WHEAT,5,54.0,270.0,75526.0,9177
90470910,0,JALKARNA GAUTAM,585,24,9,1,BUY_PRODUCT,WHEAT,5,54.0,0.0,75526.0,9177
90470910,0,JALKARNA GAUTAM,586,24,10,0,SELL,WHEAT,6,54.0,324.0,75527.0,9177
90470910,0,JALKARNA GAUTAM,586,24,10,1,BUY_PRODUCT,WHEAT,6,54.0,0.0,75527.0,9177
90470910,0,JALKARNA GAUTAM,587,24,11,0,SELL,WHEAT,6,54.0,324.0,75921.0,9185
90470910,0,JALKARNA GAUTAM,587,24,11,1,BUY_PRODUCT,WHEAT,2,54.0,0.0,75921.0,9185
90470910,0,JALKARNA GAUTAM,587,24,11,2,SELL,MELON,6,19.0,114.0,75921.0,10152
90470910,0,JALKARNA GAUTAM,588,24,12,0,SELL,WHEAT,2,54.0,108.0,75706.0,9177
90470910,0,JALKARNA GAUTAM,588,24,12,1,BUY_PRODUCT,WHEAT,6,54.0,0.0,75706.0,9177
90470910,0,JALKARNA GAUTAM,589,24,13,0,SELL,WHEAT,6,54.0,324.0,75923.0,9176
90470910,0,JALKARNA GAUTAM,589,24,13,1,BUY_PRODUCT,WHEAT,2,54.0,0.0,75923.0,9176
90470910,0,JALKARNA GAUTAM,590,24,14,0,SELL,WHEAT,3,54.0,162.0,76085.0,9182
90470910,0,JALKARNA GAUTAM,591,24,15,0,BUY_PRODUCT,WHEAT,2,54.0,0.0,75977.0,9178
90470910,0,JALKARNA GAUTAM,597,24,21,0,SELL,MILK,3,53.0,159.0,76130.0,10051
90470910,0,JALKARNA GAUTAM,599,24,23,0,SELL,MILK,3,40.0,120.0,76264.0,10057
90470910,0,JALKARNA GAUTAM,600,25,0,0,SELL,WHEAT,6,54.0,324.0,76588.0,9180
90470910,0,JALKARNA GAUTAM,601,25,1,0,SELL,STRAWBERRY,15,166.0,2490.0,80996.0,9970
90470910,0,JALKARNA GAUTAM,601,25,1,1,SELL,WOOL,8,172.0,1376.0,80996.0,10022
90470910,0,JALKARNA GAUTAM,601,25,1,2,SELL,WHEAT,10,53.0,530.0,80996.0,9191
90470910,0,JALKARNA GAUTAM,601,25,1,3,HIRE,,1,0.0,0.0,80996.0,
90470910,0,JALKARNA GAUTAM,601,25,1,4,HIRE,,1,0.0,0.0,80996.0,
90470910,0,JALKARNA GAUTAM,601,25,1,5,HIRE,,1,0.0,0.0,80996.0,
90470910,0,JALKARNA GAUTAM,601,25,1,6,HIRE,,1,0.0,0.0,80996.0,
90470910,0,JALKARNA GAUTAM,601,25,1,7,HIRE,,1,0.0,0.0,80996.0,
90470910,0,JALKARNA GAUTAM,601,25,1,8,BUY_SEED,WHEAT,5,53.0,0.0,80996.0,9191
90470910,0,JALKARNA GAUTAM,602,25,2,0,HIRE,,1,0.0,0.0,80865.0,
90470910,0,JALKARNA GAUTAM,602,25,2,1,HIRE,,1,0.0,0.0,80865.0,
90470910,0,JALKARNA GAUTAM,602,25,2,2,HIRE,,1,0.0,0.0,80865.0,
90470910,0,JALKARNA GAUTAM,602,25,2,3,HIRE,,1,0.0,0.0,80865.0,
90470910,0,JALKARNA GAUTAM,602,25,2,4,HIRE,,1,0.0,0.0,80865.0,
90470910,0,JALKARNA GAUTAM,603,25,3,0,HIRE,,1,0.0,0.0,80399.0,
90470910,0,JALKARNA GAUTAM,603,25,3,1,HIRE,,1,0.0,0.0,80399.0,
90470910,0,JALKARNA GAUTAM,603,25,3,2,HIRE,,1,0.0,0.0,80399.0,
90470910,0,JALKARNA GAUTAM,620,25,20,0,SELL,STRAWBERRY,2,177.0,354.0,80997.0,9954
90470910,0,JALKARNA GAUTAM,620,25,20,1,SELL,MILK,3,76.0,228.0,80997.0,10040
90470910,0,JALKARNA GAUTAM,621,25,21,0,SELL,STRAWBERRY,2,177.0,354.0,81350.0,9954
90470910,0,JALKARNA GAUTAM,622,25,22,0,SELL,STRAWBERRY,16,151.0,2416.0,85208.0,9986
90470910,0,JALKARNA GAUTAM,622,25,22,1,SELL,MILK,6,51.0,306.0,85208.0,10052
90470910,0,JALKARNA GAUTAM,622,25,22,2,SELL,WOOL,4,185.0,740.0,85208.0,10016
90470910,0,JALKARNA GAUTAM,625,26,1,0,SELL,STRAWBERRY,32,39.0,1248.0,88757.0,10042
90470910,0,JALKARNA GAUTAM,625,26,1,1,SELL,MILK,6,28.0,168.0,88757.0,10063
90470910,0,JALKARNA GAUTAM,625,26,1,2,SELL,WOOL,4,181.0,724.0,88757.0,10018
90470910,0,JALKARNA GAUTAM,625,26,1,3,HIRE,,1,0.0,0.0,88757.0,
90470910,0,JALKARNA GAUTAM,625,26,1,4,HIRE,,1,0.0,0.0,88757.0,
90470910,0,JALKARNA GAUTAM,625,26,1,5,HIRE,,1,0.0,0.0,88757.0,
90470910,0,JALKARNA GAUTAM,625,26,1,6,HIRE,,1,0.0,0.0,88757.0,
90470910,0,JALKARNA GAUTAM,625,26,1,7,HIRE,,1,0.0,0.0,88757.0,
90470910,0,JALKARNA GAUTAM,625,26,1,8,BUY_SEED,WHEAT,17,54.0,0.0,88757.0,9153
90470910,0,JALKARNA GAUTAM,626,26,2,0,HIRE,,1,0.0,0.0,88626.0,
90470910,0,JALKARNA GAUTAM,626,26,2,1,HIRE,,1,0.0,0.0,88626.0,
90470910,0,JALKARNA GAUTAM,626,26,2,2,HIRE,,1,0.0,0.0,88626.0,
90470910,0,JALKARNA GAUTAM,626,26,2,3,HIRE,,1,0.0,0.0,88626.0,
90470910,0,JALKARNA GAUTAM,626,26,2,4,HIRE,,1,0.0,0.0,88626.0,
90470910,0,JALKARNA GAUTAM,627,26,3,0,HIRE,,1,0.0,0.0,87025.0,
90470910,0,JALKARNA GAUTAM,627,26,3,1,HIRE,,1,0.0,0.0,87025.0,
90470910,0,JALKARNA GAUTAM,627,26,3,2,HIRE,,1,0.0,0.0,87025.0,
90470910,0,JALKARNA GAUTAM,627,26,3,3,HIRE,,1,0.0,0.0,87025.0,
90470910,0,JALKARNA GAUTAM,627,26,3,4,BUY_PRODUCT,WHEAT,14,55.0,0.0,87025.0,9125
90470910,0,JALKARNA GAUTAM,628,26,4,0,BUY_PRODUCT,WHEAT,3,55.0,0.0,86860.0,9119
90470910,0,JALKARNA GAUTAM,629,26,5,0,BUY_PRODUCT,WHEAT,1,55.0,0.0,86805.0,9112
90470910,0,JALKARNA GAUTAM,630,26,6,0,BUY_PRODUCT,WHEAT,2,55.0,0.0,86695.0,9108
90470910,0,JALKARNA GAUTAM,631,26,7,0,BUY_PRODUCT,WHEAT,2,55.0,0.0,86585.0,9104
90470910,0,JALKARNA GAUTAM,632,26,8,0,SELL,WHEAT,3,55.0,165.0,86695.0,9108
90470910,0,JALKARNA GAUTAM,632,26,8,1,BUY_PRODUCT,WHEAT,1,55.0,0.0,86695.0,9108
90470910,0,JALKARNA GAUTAM,633,26,9,0,SELL,WHEAT,2,55.0,110.0,86585.0,9099
90470910,0,JALKARNA GAUTAM,633,26,9,1,BUY_PRODUCT,WHEAT,4,55.0,0.0,86585.0,9099
90470910,0,JALKARNA GAUTAM,634,26,10,0,SELL,WHEAT,5,55.0,275.0,86695.0,9103
90470910,0,JALKARNA GAUTAM,634,26,10,1,BUY_PRODUCT,WHEAT,3,55.0,0.0,86695.0,9103
90470910,0,JALKARNA GAUTAM,635,26,11,0,SELL,WHEAT,3,55.0,165.0,86585.0,9099
90470910,0,JALKARNA GAUTAM,635,26,11,1,BUY_PRODUCT,WHEAT,5,55.0,0.0,86585.0,9099
90470910,0,JALKARNA GAUTAM,636,26,12,0,SELL,WHEAT,6,55.0,330.0,86695.0,9103
90470910,0,JALKARNA GAUTAM,636,26,12,1,BUY_PRODUCT,WHEAT,4,55.0,0.0,86695.0,9103
90470910,0,JALKARNA GAUTAM,637,26,13,0,SELL,WHEAT,4,55.0,220.0,86915.0,9102
90470910,0,JALKARNA GAUTAM,638,26,14,0,SELL,WHEAT,1,55.0,55.0,86805.0,9098
90470910,0,JALKARNA GAUTAM,638,26,14,1,BUY_PRODUCT,WHEAT,3,55.0,0.0,86805.0,9098
90470910,0,JALKARNA GAUTAM,639,26,15,0,SELL,WHEAT,3,55.0,165.0,86970.0,9104
90470910,0,JALKARNA GAUTAM,641,26,17,0,SELL,WHEAT,1,55.0,55.0,87025.0,9101
90470910,0,JALKARNA GAUTAM,649,27,1,0,SELL,FERTILIZER,27,44.0,1188.0,90325.0,10278
90470910,0,JALKARNA GAUTAM,649,27,1,1,SELL,STRAWBERRY,6,78.0,468.0,90325.0,10022
90470910,0,JALKARNA GAUTAM,649,27,1,2,SELL,WOOL,4,198.0,792.0,90325.0,10006
90470910,0,JALKARNA GAUTAM,649,27,1,3,SELL,WHEAT,14,55.0,770.0,90325.0,9115
90470910,0,JALKARNA GAUTAM,649,27,1,4,HIRE,,1,0.0,0.0,90325.0,
90470910,0,JALKARNA GAUTAM,649,27,1,5,HIRE,,1,0.0,0.0,90325.0,
90470910,0,JALKARNA GAUTAM,649,27,1,6,HIRE,,1,0.0,0.0,90325.0,
90470910,0,JALKARNA GAUTAM,649,27,1,7,HIRE,,1,0.0,0.0,90325.0,
90470910,0,JALKARNA GAUTAM,649,27,1,8,HIRE,,1,0.0,0.0,90325.0,
90470910,0,JALKARNA GAUTAM,649,27,1,9,BUY_SEED,WHEAT,5,55.0,0.0,90325.0,9115
90470910,0,JALKARNA GAUTAM,650,27,2,0,SELL,MILK,6,57.0,342.0,90625.0,10049
90470910,0,JALKARNA GAUTAM,650,27,2,1,HIRE,,1,0.0,0.0,90625.0,
90470910,0,JALKARNA GAUTAM,650,27,2,2,HIRE,,1,0.0,0.0,90625.0,
90470910,0,JALKARNA GAUTAM,650,27,2,3,HIRE,,1,0.0,0.0,90625.0,
90470910,0,JALKARNA GAUTAM,650,27,2,4,HIRE,,1,0.0,0.0,90625.0,
90470910,0,JALKARNA GAUTAM,650,27,2,5,HIRE,,1,0.0,0.0,90625.0,
90470910,0,JALKARNA GAUTAM,651,27,3,0,HIRE,,1,0.0,0.0,90159.0,
90470910,0,JALKARNA GAUTAM,651,27,3,1,HIRE,,1,0.0,0.0,90159.0,
90470910,0,JALKARNA GAUTAM,651,27,3,2,HIRE,,1,0.0,0.0,90159.0,
90470910,0,JALKARNA GAUTAM,666,27,18,0,SELL,MILK,3,78.0,234.0,90419.0,10039
90470910,0,JALKARNA GAUTAM,667,27,19,0,SELL,MILK,3,66.0,198.0,90641.0,10045
90470910,0,JALKARNA GAUTAM,668,27,20,0,SELL,MILK,3,53.0,159.0,90825.0,10051
90470910,0,JALKARNA GAUTAM,669,27,21,0,SELL,STRAWBERRY,5,105.0,525.0,91605.0,10008
90470910,0,JALKARNA GAUTAM,669,27,21,1,SELL,WHEAT,4,55.0,220.0,91605.0,9094
90470910,0,JALKARNA GAUTAM,670,27,22,0,SELL,MILK,6,34.0,204.0,91897.0,10060
90470910,0,JALKARNA GAUTAM,671,27,23,0,SELL,WHEAT,4,55.0,220.0,92117.0,9102
90470910,0,JALKARNA GAUTAM,673,28,1,0,SELL,STRAWBERRY,33,16.0,528.0,95787.0,10054
90470910,0,JALKARNA GAUTAM,673,28,1,1,SELL,WHEAT,12,55.0,660.0,95787.0,9117
90470910,0,JALKARNA GAUTAM,673,28,1,2,SELL,MILK,6,24.0,144.0,95787.0,10065
90470910,0,JALKARNA GAUTAM,673,28,1,3,SELL,FERTILIZER,15,38.0,570.0,95787.0,10308
90470910,0,JALKARNA GAUTAM,673,28,1,4,SELL,WOOL,4,217.0,868.0,95787.0,9994
90470910,0,JALKARNA GAUTAM,673,28,1,5,HIRE,,1,0.0,0.0,95787.0,
90470910,0,JALKARNA GAUTAM,673,28,1,6,HIRE,,1,0.0,0.0,95787.0,
90470910,0,JALKARNA GAUTAM,673,28,1,7,HIRE,,1,0.0,0.0,95787.0,
90470910,0,JALKARNA GAUTAM,673,28,1,8,HIRE,,1,0.0,0.0,95787.0,
90470910,0,JALKARNA GAUTAM,673,28,1,9,HIRE,,1,0.0,0.0,95787.0,
90470910,0,JALKARNA GAUTAM,674,28,2,0,HIRE,,1,0.0,0.0,95656.0,
90470910,0,JALKARNA GAUTAM,674,28,2,1,HIRE,,1,0.0,0.0,95656.0,
90470910,0,JALKARNA GAUTAM,674,28,2,2,HIRE,,1,0.0,0.0,95656.0,
90470910,0,JALKARNA GAUTAM,674,28,2,3,HIRE,,1,0.0,0.0,95656.0,
90470910,0,JALKARNA GAUTAM,674,28,2,4,HIRE,,1,0.0,0.0,95656.0,
90470910,0,JALKARNA GAUTAM,675,28,3,0,HIRE,,1,0.0,0.0,95190.0,
90470910,0,JALKARNA GAUTAM,675,28,3,1,HIRE,,1,0.0,0.0,95190.0,
90470910,0,JALKARNA GAUTAM,675,28,3,2,HIRE,,1,0.0,0.0,95190.0,
90470910,0,JALKARNA GAUTAM,677,28,5,0,SELL,WOOL,4,200.0,800.0,96030.0,10000
90470910,0,JALKARNA GAUTAM,685,28,13,0,SELL,WHEAT,2,55.0,110.0,96178.0,9102
90470910,0,JALKARNA GAUTAM,685,28,13,1,SELL,FERTILIZER,1,38.0,38.0,96178.0,10310
90470910,0,JALKARNA GAUTAM,686,28,14,0,SELL,WHEAT,1,55.0,55.0,96233.0,9104
90470910,0,JALKARNA GAUTAM,691,28,19,0,SELL,WOOL,4,209.0,836.0,97104.0,9998
90470910,0,JALKARNA GAUTAM,694,28,22,0,SELL,WOOL,4,199.0,796.0,98147.0,10004
90470910,0,JALKARNA GAUTAM,694,28,22,1,SELL,WHEAT,4,55.0,220.0,98147.0,9102
90470910,0,JALKARNA GAUTAM,695,28,23,0,SELL,WHEAT,29,54.0,1566.0,99942.0,9160
90470910,0,JALKARNA GAUTAM,695,28,23,1,SELL,MILK,3,51.0,153.0,99942.0,10052
90470910,0,JALKARNA GAUTAM,695,28,23,2,SELL,FERTILIZER,1,38.0,38.0,99942.0,10312
90470910,0,JALKARNA GAUTAM,696,29,0,0,SELL,WHEAT,11,54.0,594.0,100657.0,9182
90470910,0,JALKARNA GAUTAM,696,29,0,1,SELL,STRAWBERRY,2,55.0,110.0,100657.0,10034
90470910,0,JALKARNA GAUTAM,697,29,1,0,SELL,WHEAT,40,52.0,2080.0,103966.0,9253
90470910,0,JALKARNA GAUTAM,697,29,1,1,SELL,STRAWBERRY,6,47.0,282.0,103966.0,10038
90470910,0,JALKARNA GAUTAM,697,29,1,2,SELL,MILK,3,53.0,159.0,103966.0,10051
90470910,0,JALKARNA GAUTAM,697,29,1,3,SELL,WOOL,4,198.0,792.0,103966.0,10006
90470910,0,JALKARNA GAUTAM,697,29,1,4,SELL,FERTILIZER,1,37.0,37.0,103966.0,10314
90470910,0,JALKARNA GAUTAM,697,29,1,5,HIRE,,1,0.0,0.0,103966.0,
90470910,0,JALKARNA GAUTAM,697,29,1,6,HIRE,,1,0.0,0.0,103966.0,
90470910,0,JALKARNA GAUTAM,697,29,1,7,HIRE,,1,0.0,0.0,103966.0,
90470910,0,JALKARNA GAUTAM,697,29,1,8,HIRE,,1,0.0,0.0,103966.0,
90470910,0,JALKARNA GAUTAM,697,29,1,9,HIRE,,1,0.0,0.0,103966.0,
90470910,0,JALKARNA GAUTAM,698,29,2,0,SELL,FERTILIZER,1,37.0,37.0,104003.0,10316
90470910,0,JALKARNA GAUTAM,699,29,3,0,SELL,WOOL,4,189.0,756.0,104930.0,10014
90470910,0,JALKARNA GAUTAM,699,29,3,1,SELL,MILK,3,40.0,120.0,104930.0,10057
90470910,0,JALKARNA GAUTAM,701,29,5,0,SELL,FERTILIZER,2,36.0,72.0,105003.0,10320
90470910,0,JALKARNA GAUTAM,712,29,16,0,SELL,WHEAT,2,53.0,106.0,105109.0,9238
90470910,0,JALKARNA GAUTAM,714,29,18,0,SELL,MILK,9,36.0,324.0,106142.0,10059
90470910,0,JALKARNA GAUTAM,714,29,18,1,SELL,FERTILIZER,5,34.0,170.0,106142.0,10330
90470910,0,JALKARNA GAUTAM,714,29,18,2,SELL,WHEAT,5,53.0,265.0,106142.0,9243
90470910,0,JALKARNA GAUTAM,716,29,20,0,SELL,WHEAT,8,52.0,416.0,106559.0,9259
90470910,0,JALKARNA GAUTAM,717,29,21,0,SELL,MILK,6,17.0,102.0,107940.0,10068
90470910,0,JALKARNA GAUTAM,717,29,21,1,SELL,WOOL,4,196.0,784.0,107940.0,10008
90470910,0,JALKARNA GAUTAM,717,29,21,2,SELL,FERTILIZER,6,32.0,192.0,107940.0,10342
90470910,0,JALKARNA GAUTAM,717,29,21,3,SELL,WHEAT,4,52.0,208.0,107940.0,9262
90470910,0,JALKARNA GAUTAM,718,29,22,0,SELL,WHEAT,2,52.0,104.0,108044.0,9264
90470910,1,somewhere after,1,0,1,0,HIRE,,1,0.0,0.0,158.0,
90470910,1,somewhere after,1,0,1,1,HIRE,,1,0.0,0.0,158.0,
90470910,1,somewhere after,1,0,1,2,HIRE,,1,0.0,0.0,158.0,
90470910,1,somewhere after,1,0,1,3,HIRE,,1,0.0,0.0,158.0,
90470910,1,somewhere after,1,0,1,4,HIRE,,1,0.0,0.0,158.0,
90470910,1,somewhere after,1,0,1,5,BUY_ANIMAL,SHEEP,2,0.0,0.0,158.0,
90470910,1,somewhere after,1,0,1,6,BUY_ANIMAL,COW,2,0.0,0.0,158.0,
90470910,1,somewhere after,1,0,1,7,BUY_SEED,WHEAT,7,26.0,0.0,158.0,9999
90470910,1,somewhere after,1,0,1,8,BUY_SEED,MELON,12,256.0,0.0,158.0,9999
90470910,1,somewhere after,2,0,2,0,BUY_PRODUCT,WHEAT,2,27.0,0.0,105.0,9995
90470910,1,somewhere after,25,1,1,0,BUY_PRODUCT,WHEAT,3,29.0,0.0,21.0,9987
90470910,1,somewhere after,26,1,2,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9987
90470910,1,somewhere after,27,1,3,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9987
90470910,1,somewhere after,28,1,4,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9987
90470910,1,somewhere after,29,1,5,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9987
90470910,1,somewhere after,30,1,6,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9987
90470910,1,somewhere after,31,1,7,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9987
90470910,1,somewhere after,32,1,8,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9987
90470910,1,somewhere after,33,1,9,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9987
90470910,1,somewhere after,34,1,10,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9987
90470910,1,somewhere after,35,1,11,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9987
90470910,1,somewhere after,36,1,12,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9987
90470910,1,somewhere after,37,1,13,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9986
90470910,1,somewhere after,38,1,14,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9986
90470910,1,somewhere after,39,1,15,0,BUY_PRODUCT,WHEAT,2,29.0,0.0,21.0,9986
90470910,1,somewhere after,40,1,16,0,SELL,FERTILIZER,2,99.0,198.0,163.0,10004
90470910,1,somewhere after,40,1,16,1,BUY_PRODUCT,WHEAT,2,29.0,0.0,163.0,9982
90470910,1,somewhere after,41,1,17,0,BUY_PRODUCT,WHEAT,3,30.0,0.0,74.0,9976
90470910,1,somewhere after,42,1,18,0,BUY_PRODUCT,WHEAT,3,30.0,0.0,14.0,9972
90470910,1,somewhere after,43,1,19,0,BUY_PRODUCT,WHEAT,2,30.0,0.0,14.0,9972
90470910,1,somewhere after,44,1,20,0,BUY_PRODUCT,WHEAT,2,30.0,0.0,14.0,9972
90470910,1,somewhere after,49,2,1,0,SELL,FERTILIZER,2,98.0,196.0,113.0,10008
90470910,1,somewhere after,49,2,1,1,HIRE,,1,0.0,0.0,113.0,
90470910,1,somewhere after,49,2,1,2,HIRE,,1,0.0,0.0,113.0,
90470910,1,somewhere after,49,2,1,3,HIRE,,1,0.0,0.0,113.0,
90470910,1,somewhere after,49,2,1,4,HIRE,,1,0.0,0.0,113.0,
90470910,1,somewhere after,49,2,1,5,BUY_PRODUCT,WHEAT,3,31.0,0.0,113.0,9965
90470910,1,somewhere after,52,2,4,0,SELL,WHEAT,1,31.0,31.0,113.0,9965
90470910,1,somewhere after,52,2,4,1,BUY_PRODUCT,WHEAT,1,31.0,0.0,113.0,9965
90470910,1,somewhere after,53,2,5,0,SELL,WHEAT,1,31.0,31.0,113.0,9965
90470910,1,somewhere after,53,2,5,1,BUY_PRODUCT,WHEAT,1,31.0,0.0,113.0,9965
90470910,1,somewhere after,54,2,6,0,SELL,WHEAT,1,31.0,31.0,113.0,9965
90470910,1,somewhere after,54,2,6,1,BUY_PRODUCT,WHEAT,1,31.0,0.0,113.0,9965
90470910,1,somewhere after,55,2,7,0,SELL,WHEAT,2,31.0,62.0,113.0,9965
90470910,1,somewhere after,55,2,7,1,BUY_PRODUCT,WHEAT,2,31.0,0.0,113.0,9965
90470910,1,somewhere after,56,2,8,0,SELL,WHEAT,2,31.0,62.0,113.0,9965
90470910,1,somewhere after,56,2,8,1,BUY_PRODUCT,WHEAT,2,31.0,0.0,113.0,9965
90470910,1,somewhere after,57,2,9,0,SELL,WHEAT,2,31.0,62.0,113.0,9965
90470910,1,somewhere after,57,2,9,1,BUY_PRODUCT,WHEAT,2,31.0,0.0,113.0,9965
